DateTime,AddedIPs,RemovedIPs
1584729615,130,86
1584731537,118,92
1584733481,115,82
1584735386,140,87
1584737332,146,103
1584739267,158,77
1584741191,112,94
1584743057,105,90
1584744994,94,101
1584747156,172,109
1584749048,121,82
1584750976,98,85
1584752904,118,94
1584754820,118,77
1584756737,110,95
1584758671,105,61
1584760578,89,69
1584762497,88,71
1584764447,103,91
1584766354,132,68
1584768261,107,54
1584770191,114,79
1584772104,91,60
1584774287,100,96
1584776178,107,72
1584778113,84,83
1584780022,93,63
1584781940,86,72
1584783871,83,84
1584785780,80,104
1584787711,82,89
1584789675,92,69
